,base frame,end effector frame
0,arm_base_link,arm_7_link
,px,py,pz,qx,qy,qz,qw,time
28,0.108170014137,0.078358767988,0.167388444058,-0.00376087040061,-0.0152259093074,0.00158005797478,0.999851254416,14.2565639019
29,0.102095911997,0.0814879842017,0.158954836785,-0.00242194293264,-0.0141991176869,0.00145414247296,0.999870693999,14.76405406
30,0.0959289880822,0.0839967497804,0.150437635542,-0.00116006556848,-0.0130964324444,0.00130243869807,0.999888214431,15.2773389816
31,0.0901551506054,0.085663728296,0.142604371953,-0.000118198108714,-0.0121088818875,0.00117009076104,0.999901491096,15.782394886
32,0.0843442274939,0.0866727218276,0.134858805846,0.000791431952984,-0.0111832655391,0.00105514524153,0.999912093574,16.3002619743
33,0.078347925177,0.0870363820009,0.126946735682,0.00160853777222,-0.0102695502137,0.000945149512441,0.9999210247,16.8617630005
34,0.0732409196255,0.086812010127,0.120237370384,0.00221801961542,-0.00951101897924,0.000854831335837,0.999927442453,17.3721139431
35,0.0683786162478,0.0861338684795,0.113859294293,0.00272627351155,-0.00880498846676,0.000772301350895,0.999932719317,17.8769350052
36,0.0635753597647,0.0850306925587,0.107534778675,0.00316888558864,-0.00810698386621,0.000690827648804,0.999937376906,18.389414072
37,0.0590592132909,0.08354896213,0.101594084249,0.00351381822322,-0.00748115192389,0.000621867989428,0.999941147632,18.9053618908
38,0.0550002219206,0.0818276694994,0.09624748612,0.00376477705317,-0.00694216023817,0.000564969598024,0.999944155278,19.4055318832
39,0.0511789777516,0.07990060905,0.091160167388,0.00396588247001,-0.00642423078866,0.000509548300186,0.999946869286,19.906306982
40,0.0475829442836,0.0778094796896,0.0863204949493,0.00412190164846,-0.0059308265573,0.000457219183207,0.999949311802,20.4075210094
41,0.044199994976,0.0755907897818,0.0817159896415,0.00423779089166,-0.00546328667206,0.000408628731695,0.999951512149,20.9078419209
42,0.0410231541,0.0732753397858,0.0773434229607,0.00431698444699,-0.00502466591846,0.000364283582356,0.999953490756,21.4087028503
43,0.0380406983708,0.0708914246997,0.0731883390192,0.00436474632044,-0.00461284778155,0.000323827985051,0.99995528188,21.9095039368
44,0.0352439862082,0.0684629049036,0.0692430692689,0.0043848295674,-0.00422787889685,0.000287138797514,0.999956907002,22.409692049
45,0.0326233394123,0.0660104379504,0.0654974601306,0.00438109102549,-0.00386851005893,0.000253927347231,0.99995838723,22.9102058411
46,0.030169706663,0.0635515934505,0.0619426368905,0.00435685159178,-0.00353375975749,0.000223922165464,0.999959739312,23.4102549553
47,0.027875728911,0.0611017631023,0.0585724716885,0.0043149349228,-0.00322304089331,0.000196884696637,0.999960976529,23.9110300541
48,0.0257325987336,0.0586736452814,0.0553779341874,0.00425818597102,-0.00293482084342,0.000172524298491,0.999962111739,24.4128210545
49,0.0237329721986,0.0562783256883,0.0523525157866,0.00418896635314,-0.0026681293688,0.000150597052851,0.999963154805,24.9143898487
50,0.0218705639386,0.0539257069646,0.0494914419047,0.00410931298013,-0.00242232743841,0.000130861774439,0.999964113732,25.4157018661
51,0.020135101987,0.0516218770607,0.0467825074409,0.00402148115507,-0.00219501159663,0.000113095846118,0.999964997799,25.9165160656
52,0.0185198024785,0.0493730248512,0.0442197661969,0.00392705805839,-0.00198538285834,9.70931912519e-05,0.999965812937,26.4173419476
53,0.0170187724565,0.047184723024,0.0417983751432,0.00382747712151,-0.00179265472746,8.26772668264e-05,0.999966564427,26.9182589054
54,0.0156251839367,0.0450607329784,0.0395115693121,0.00372409149012,-0.0016156225867,6.96890993878e-05,0.999967257489,27.4194149971
55,0.0143313115831,0.0430028895796,0.0373508013221,0.00361810458347,-0.00145283344061,5.79892219012e-05,0.9999678971,27.9208650589
56,0.0131306607938,0.0410128473267,0.035309457257,0.00351048613435,-0.00130327362869,4.74414830223e-05,0.999968487361,28.4222650528
57,0.0120172125064,0.0390916855296,0.0333814553084,0.00340206308907,-0.00116602912456,3.79229813982e-05,0.999969031973,28.9245698452
58,0.0110247101045,0.0373123008361,0.0316311965981,0.00329787896321,-0.00104496029899,2.96553388524e-05,0.999969515122,29.4253940582
59,0.0100291868177,0.03545726623,0.0298419638258,0.00318554107013,-0.000924967396222,2.15512284591e-05,0.999969997699,29.9257400036
60,0.00914429513392,0.0337437995351,0.0282198279657,0.00307856642652,-0.000819568342995,1.4514804016e-05,0.999970424826,30.4291229248
61,0.00832563362814,0.0320986129634,0.0266891720145,0.00297305612623,-0.000723247189449,8.13933851901e-06,0.999970818466,30.9304149151
62,0.00756766170071,0.0305194895737,0.0252433080578,0.0028693333308,-0.000635094954829,2.35937696379e-06,0.999971181372,31.4308850765
63,0.00686752360739,0.0290068156036,0.0238800548991,0.00276774093518,-0.000554775546382,-2.89406038569e-06,0.999971515507,31.9320888519
64,0.00622068731781,0.0275585238414,0.0225940091175,0.00266850406484,-0.000481557400185,-7.67110678035e-06,0.999971823168,32.4331078529
65,0.00562349899196,0.0261731616033,0.0213811033328,0.00257182197604,-0.000414889256206,-1.20193370989e-05,0.999972106338,32.9336218834
66,0.00507244026694,0.0248490520548,0.0202372985085,0.00247784824175,-0.000354238565574,-1.59809457779e-05,0.999972366882,33.4346828461
67,0.00456374460806,0.0235837330452,0.0191578897269,0.00238665719873,-0.000299036467917,-1.95941799361e-05,0.999972606655,33.936095953
68,0.00409469479805,0.0223758501752,0.0181398855929,0.00229835599519,-0.00024889994651,-2.28955589145e-05,0.999972827173,34.4366440773
69,0.00366254552817,0.0212237405536,0.0171800665114,0.00221301284585,-0.000203426150574,-2.59145447362e-05,0.999973029896,34.9375550747
70,0.00326449945319,0.0201253195332,0.0162749391972,0.00213064580324,-0.000162209248387,-2.86782189134e-05,0.999973216248,35.4389078617
71,0.00289796782674,0.0190785379815,0.0154212319886,0.00205125783872,-0.000124880626495,-3.12133430789e-05,0.999973387532,35.9396128654
72,0.00256047257396,0.0180812080288,0.0146157127235,0.00197481625408,-9.10944898706e-05,-3.35414322378e-05,0.999973544989,36.440887928
73,0.00224998858924,0.0171316512089,0.0138558599874,0.00190131419812,-6.05682901758e-05,-3.56824984894e-05,0.999973689685,36.9423508644
74,0.00196441669416,0.0162278270987,0.0131388740637,0.00183070267529,-3.30141244788e-05,-3.76552211027e-05,0.999973822667,37.4422030449
75,0.00170191447177,0.0153679157782,0.0124623166488,0.00176293746353,-8.18018268485e-06,-3.94752068174e-05,0.999973944874,37.9432580471
76,0.00146046034438,0.0145495193672,0.0118232650354,0.00169791712379,1.41970722341e-05,-4.11606129739e-05,0.999974057254,38.4441568851
77,0.00123861415698,0.0137711432055,0.0112198237947,0.00163560020074,3.43129487515e-05,-4.2722421187e-05,0.999974160571,38.9445679188
78,0.00103483689294,0.0130309207673,0.0106497959894,0.00157590705015,5.23683103191e-05,-4.41730373267e-05,0.99997425558,39.4485888481
79,0.000847475815638,0.0123265291671,0.0101106354403,0.00151870991869,6.85651032611e-05,-4.55277607097e-05,0.999974343044,39.9504618645
80,0.00067627338308,0.0116585838742,0.00960261217729,0.00146412346286,8.29822583833e-05,-4.67792945374e-05,0.999974423307,40.451597929
81,0.000519476768072,0.0110242995452,0.00912282207002,0.00141196533809,9.58187407258e-05,-4.79461048711e-05,0.999974497112,40.9518818855
82,0.000375732192766,0.010421517811,0.00866906362449,0.00136210132538,0.000107232607706,-4.90408933862e-05,0.999974565065,41.452067852
